"","AREAYEAR","AREA","OCC_GROUP","YEAR","AREA_TITLE","TOT_EMP","AO_EMP","nat_growth","nat_share","loc_share","natl_shock_wt","true_growth","index_nsa"
"13258",486202020,48620,"Health Sector",2020,"Wichita, KS",31820,288540,-0.00306783379536175,0.0861000740790626,0.110279337353573,-0.000264140717042898,-0.0496570825639673,219.44625
"13259",486202020,48620,"Skilled Trades",2020,"Wichita, KS",80180,288540,-0.036701549289862,0.257088019395245,0.27788174949747,-0.0094355286156676,-0.0496570825639673,219.44625
"13260",486202020,48620,"STEM & Professions",2020,"Wichita, KS",42940,288540,0.0071636205321167,0.140110445147821,0.148818188119498,0.00100369806162494,-0.0496570825639673,219.44625
"13261",486202020,48620,"Service Sector",2020,"Wichita, KS",101560,288540,-0.091484161119391,0.411138797225402,0.351978928398142,-0.0376126879678013,-0.0496570825639673,219.44625
"13262",486202020,48620,"Entertainment",2020,"Wichita, KS",3280,288540,-0.0767101665147507,0.0122567176240824,0.011367574686352,-0.000940214849867642,-0.0496570825639673,219.44625
"13263",486202021,48620,"Agriculture",2021,"Wichita, KS",350,283900,-0.0436980065923717,0.000976496733786787,0.00123282846072561,-0.0000426709607104444,-0.0150232461314274,249.02
"13264",486202021,48620,"Entertainment",2021,"Wichita, KS",2890,283900,-0.0526360144953709,0.0122567176240824,0.0101796407185629,-0.00064514476652687,-0.0150232461314274,249.02
"13265",486202021,48620,"Health Sector",2021,"Wichita, KS",31160,283900,0.00956382752566145,0.0861000740790626,0.109756956674886,0.000823446258438829,-0.0150232461314274,249.02
"13266",486202021,48620,"Skilled Trades",2021,"Wichita, KS",75570,283900,0.00741337255051196,0.257088019395245,0.266185276505812,0.0019058892660502,-0.0150232461314274,249.02
"13267",486202021,48620,"STEM & Professions",2021,"Wichita, KS",44320,283900,0.0325001978974751,0.140110445147821,0.156111306798168,0.00455361719480753,-0.0150232461314274,249.02
"13268",486202021,48620,"Public Sector & Education",2021,"Wichita, KS",28030,283900,-0.0187419814472121,0.0923967943969291,0.0987319478689679,-0.00173169900636911,-0.0150232461314274,249.02
"13269",486202021,48620,"Service Sector",2021,"Wichita, KS",101570,283900,-0.0172770062185834,0.411138797225402,0.357766819302571,-0.00710324755636416,-0.0150232461314274,249.02
"13270",486202022,48620,"Health Sector",2022,"Wichita, KS",31690,296150,0.0238117521050894,0.0861000740790626,0.107006584501097,0.00205019362020047,0.0432561907781183,282.96875
"13271",486202022,48620,"Agriculture",2022,"Wichita, KS",350,296150,-0.00114893477333158,0.000976496733786787,0.00118183353030559,-0.00000112193105349235,0.0432561907781183,282.96875
"13272",486202022,48620,"Entertainment",2022,"Wichita, KS",3410,296150,0.0946765113294107,0.0122567176240824,0.0115144352524059,0.00116042326499783,0.0432561907781183,282.96875
"13273",486202022,48620,"Service Sector",2022,"Wichita, KS",103690,296150,0.0339545750945277,0.411138797225402,0.350126625021104,0.0139600431646637,0.0432561907781183,282.96875
"13274",486202022,48620,"STEM & Professions",2022,"Wichita, KS",48470,296150,0.0662247524097581,0.140110445147821,0.163667060611177,0.00927877953993546,0.0432561907781183,282.96875
"13275",486202022,48620,"Public Sector & Education",2022,"Wichita, KS",27830,296150,0.0281603793479505,0.0923967943969291,0.0939726489954415,0.00260192878075211,0.0432561907781183,282.96875
"13276",486202022,48620,"Skilled Trades",2022,"Wichita, KS",80730,296150,0.0545532311051754,0.257088019395245,0.272598345433058,0.0140249821364406,0.0432561907781183,282.96875
"13277",486202023,48620,"Skilled Trades",2023,"Wichita, KS",83850,303910,0.0169721648638749,0.257088019395245,0.275904050541279,0.00436334024970317,0.0260998750717493,304.09625
"13278",486202023,48620,"Service Sector",2023,"Wichita, KS",103490,303910,0.0200442655873827,0.411138797225402,0.34052844592149,0.00824097524486305,0.0260998750717493,304.09625
"13279",486202023,48620,"Agriculture",2023,"Wichita, KS",340,303910,-0.0637242013934534,0.000976496733786787,0.00111875226218288,-0.0000622264745238787,0.0260998750717493,304.09625
"13280",486202023,48620,"Public Sector & Education",2023,"Wichita, KS",28820,303910,0.0325123686766651,0.0923967943969291,0.0948307064591491,0.00300403864397499,0.0260998750717493,304.09625
"13281",486202023,48620,"STEM & Professions",2023,"Wichita, KS",50190,303910,0.0352124839005986,0.140110445147821,0.165147576585173,0.00493363679407336,0.0260998750717493,304.09625
"13282",486202023,48620,"Health Sector",2023,"Wichita, KS",33680,303910,0.0303740898501228,0.0861000740790626,0.110822282912704,0.00261521138617968,0.0260998750717493,304.09625
"13283",486202023,48620,"Entertainment",2023,"Wichita, KS",3530,303910,0.0470634671867563,0.0122567176240824,0.0116152808397223,0.000576843627718341,0.0260998750717493,304.09625
"13284",491802016,49180,"Public Sector & Education",2016,"Winston-Salem, NC",25100,258860,NA,0.0969636096731824,0.0969636096731824,NA,NA,163.10125
"13285",491802016,49180,"Health Sector",2016,"Winston-Salem, NC",31860,258860,NA,0.123078111720621,0.123078111720621,NA,NA,163.10125
"13286",491802016,49180,"Service Sector",2016,"Winston-Salem, NC",100970,258860,NA,0.390056401143475,0.390056401143475,NA,NA,163.10125
"13287",491802016,49180,"Skilled Trades",2016,"Winston-Salem, NC",67230,258860,NA,0.259715676427413,0.259715676427413,NA,NA,163.10125
"13288",491802016,49180,"STEM & Professions",2016,"Winston-Salem, NC",31730,258860,NA,0.12257590975817,0.12257590975817,NA,NA,163.10125
"13289",491802016,49180,"Entertainment",2016,"Winston-Salem, NC",1870,258860,NA,0.00722398207525303,0.00722398207525303,NA,NA,163.10125
"13290",491802017,49180,"Service Sector",2017,"Winston-Salem, NC",103220,263840,0.0128548052534285,0.390056401143475,0.391221952698605,0.00501409907455255,0.0196320915133715,168.91
"13291",491802017,49180,"Skilled Trades",2017,"Winston-Salem, NC",67250,263840,0.00866715011657236,0.259715676427413,0.254889326864767,0.00225099475522352,0.0196320915133715,168.91
"13292",491802017,49180,"Health Sector",2017,"Winston-Salem, NC",33050,263840,0.0207224566218244,0.123078111720621,0.125265312310491,0.00255048083122663,0.0196320915133715,168.91
"13293",491802017,49180,"Entertainment",2017,"Winston-Salem, NC",2100,263840,0.0226264950504542,0.00722398207525303,0.0079593693147362,0.000163453394670283,0.0196320915133715,168.91
"13294",491802017,49180,"STEM & Professions",2017,"Winston-Salem, NC",32470,263840,0.0229425616055889,0.12257590975817,0.123067010309278,0.00281220536098793,0.0196320915133715,168.91
"13295",491802017,49180,"Public Sector & Education",2017,"Winston-Salem, NC",25550,263840,0.0158166487129007,0.0969636096731824,0.0968389933292905,0.00153363935213555,0.0196320915133715,168.91
"13296",491802018,49180,"Entertainment",2018,"Winston-Salem, NC",2060,264480,0.0287237782725888,0.00722398207525303,0.00778886872353297,0.000207500059374724,0.00170557913887204,179.26
"13297",491802018,49180,"STEM & Professions",2018,"Winston-Salem, NC",32200,264480,0.0317612044610044,0.12257590975817,0.121748336358137,0.00389315853182287,0.00170557913887204,179.26
"13298",491802018,49180,"Public Sector & Education",2018,"Winston-Salem, NC",25570,264480,0.01193265756871,0.0969636096731824,0.0966802782819117,0.00115703355085615,0.00170557913887204,179.26
"13299",491802018,49180,"Skilled Trades",2018,"Winston-Salem, NC",67290,264480,0.0301776437171053,0.259715676427413,0.254423774954628,0.00783760715097347,0.00170557913887204,179.26
"13300",491802018,49180,"Health Sector",2018,"Winston-Salem, NC",34630,264480,0.0125419517764624,0.123078111720621,0.130936176648518,0.00154363974193808,0.00170557913887204,179.26
"13301",491802018,49180,"Service Sector",2018,"Winston-Salem, NC",102540,264480,0.00772362603218774,0.390056401143475,0.387704174228675,0.00301264977389321,0.00170557913887204,179.26
"13302",491802019,49180,"Skilled Trades",2019,"Winston-Salem, NC",71460,268360,0.0939050671882357,0.259715676427413,0.266284095990461,0.0243886180447543,0.0153619130500586,188.945
"13303",491802019,49180,"Health Sector",2019,"Winston-Salem, NC",34880,268360,0.185588053275097,0.123078111720621,0.129974660903264,0.022841827155005,0.0153619130500586,188.945
"13304",491802019,49180,"Service Sector",2019,"Winston-Salem, NC",96890,268360,-0.0713622426516318,0.390056401143475,0.361044865106573,-0.0278352995462229,0.0153619130500586,188.945
"13305",491802019,49180,"STEM & Professions",2019,"Winston-Salem, NC",36070,268360,0.0517212182193637,0.12257590975817,0.134409002832017,0.00633977537703936,0.0153619130500586,188.945
"13306",491802019,49180,"Public Sector & Education",2019,"Winston-Salem, NC",26870,268360,0.0174855599946808,0.0969636096731824,0.100126695483679,0.00169546301424124,0.0153619130500586,188.945
"13307",491802019,49180,"Entertainment",2019,"Winston-Salem, NC",2050,268360,0.0248459233774963,0.00722398207525303,0.00763899239827098,0.000179486505122143,0.0153619130500586,188.945
"13308",491802020,49180,"STEM & Professions",2020,"Winston-Salem, NC",35790,257270,0.0071636205321167,0.12257590975817,0.13911454891748,0.000878087303886514,-0.0416620085708962,203.6675
"13309",491802020,49180,"Entertainment",2020,"Winston-Salem, NC",1750,257270,-0.0767101665147507,0.00722398207525303,0.0068021922493878,-0.000554152867892234,-0.0416620085708962,203.6675
"13310",491802020,49180,"Public Sector & Education",2020,"Winston-Salem, NC",26750,257270,-0.0388805625599318,0.0969636096731824,0.103976367240642,-0.00376999969193498,-0.0416620085708962,203.6675
"13311",491802020,49180,"Health Sector",2020,"Winston-Salem, NC",35270,257270,-0.00306783379536175,0.123078111720621,0.137093326077662,-0.000377583190605831,-0.0416620085708962,203.6675
"13312",491802020,49180,"Skilled Trades",2020,"Winston-Salem, NC",66740,257270,-0.036701549289862,0.259715676427413,0.259416177556653,-0.00953196769975053,-0.0416620085708962,203.6675
"13313",491802020,49180,"Service Sector",2020,"Winston-Salem, NC",90870,257270,-0.091484161119391,0.390056401143475,0.353208691258211,-0.0356839826478595,-0.0416620085708962,203.6675
"13314",491802021,49180,"STEM & Professions",2021,"Winston-Salem, NC",38870,258730,0.0325001978974751,0.12257590975817,0.150233834499285,0.00398374132460359,0.00606602636388381,236.46625
"13315",491802021,49180,"Public Sector & Education",2021,"Winston-Salem, NC",25570,258730,-0.0187419814472121,0.0969636096731824,0.0988288949870521,-0.0018172901735495,0.00606602636388381,236.46625
"13316",491802021,49180,"Entertainment",2021,"Winston-Salem, NC",2100,258730,-0.0526360144953709,0.00722398207525303,0.00811656939666834,-0.000380241625227318,0.00606602636388381,236.46625
"13317",491802021,49180,"Health Sector",2021,"Winston-Salem, NC",34420,258730,0.00956382752566145,0.123078111720621,0.13303443744444,0.00117709783268011,0.00606602636388381,236.46625
"13318",491802021,49180,"Service Sector",2021,"Winston-Salem, NC",89890,258730,-0.0172770062185834,0.390056401143475,0.347427820507865,-0.00673900686815407,0.00606602636388381,236.46625
"13319",491802021,49180,"Skilled Trades",2021,"Winston-Salem, NC",67760,258730,0.00741337255051196,0.259715676427413,0.261894639199165,0.00192536906656463,0.00606602636388381,236.46625
"13320",491802022,49180,"Health Sector",2022,"Winston-Salem, NC",35290,267360,0.0238117521050894,0.123078111720621,0.131994314781568,0.00293070548585393,0.0333552351872608,280.3325
"13321",491802022,49180,"Entertainment",2022,"Winston-Salem, NC",2290,267360,0.0946765113294107,0.00722398207525303,0.00856523040095751,0.000683941420791154,0.0333552351872608,280.3325
"13322",491802022,49180,"Public Sector & Education",2022,"Winston-Salem, NC",25640,267360,0.0281603793479505,0.0969636096731824,0.09590065828845,0.00273053203134342,0.0333552351872608,280.3325
"13323",491802022,49180,"Service Sector",2022,"Winston-Salem, NC",92020,267360,0.0339545750945277,0.390056401143475,0.34418013165769,0.0132441993637274,0.0333552351872608,280.3325
"13324",491802022,49180,"Skilled Trades",2022,"Winston-Salem, NC",71070,267360,0.0545532311051754,0.259715676427413,0.265821364452424,0.0141683293177816,0.0333552351872608,280.3325
"13325",491802022,49180,"STEM & Professions",2022,"Winston-Salem, NC",40910,267360,0.0662247524097581,0.12257590975817,0.153014661879114,0.00811755927513569,0.0333552351872608,280.3325
"13326",491802023,49180,"STEM & Professions",2023,"Winston-Salem, NC",41500,271620,0.0352124839005986,0.12257590975817,0.152786981812827,0.0043162022489608,0.0157465589467385,305.02875
"13327",491802023,49180,"Public Sector & Education",2023,"Winston-Salem, NC",25830,271620,0.0325123686766651,0.0969636096731824,0.0950960901259112,0.00315251662591476,0.0157465589467385,305.02875
"13328",491802023,49180,"Service Sector",2023,"Winston-Salem, NC",94310,271620,0.0200442655873827,0.390056401143475,0.347213018187173,0.0078183940985785,0.0157465589467385,305.02875
"13329",491802023,49180,"Health Sector",2023,"Winston-Salem, NC",35770,271620,0.0303740898501228,0.123078111720621,0.131691333480598,0.0037383856239856,0.0157465589467385,305.02875
"13330",491802023,49180,"Skilled Trades",2023,"Winston-Salem, NC",71340,271620,0.0169721648638749,0.259715676427413,0.262646344157279,0.00440793727805883,0.0157465589467385,305.02875
"13331",491802023,49180,"Entertainment",2023,"Winston-Salem, NC",2670,271620,0.0470634671867563,0.00722398207525303,0.00982990943229512,0.000339985643356387,0.0157465589467385,305.02875
"13332",494202016,49420,"Agriculture",2016,"Yakima, WA",5230,85100,NA,0.0614571092831962,0.0614571092831962,NA,NA,174.225
"13333",494202016,49420,"Skilled Trades",2016,"Yakima, WA",21930,85100,NA,0.257696827262045,0.257696827262045,NA,NA,174.225
"13334",494202016,49420,"Entertainment",2016,"Yakima, WA",630,85100,NA,0.00740305522914219,0.00740305522914219,NA,NA,174.225
"13335",494202016,49420,"Service Sector",2016,"Yakima, WA",32370,85100,NA,0.380376028202115,0.380376028202115,NA,NA,174.225
"13336",494202016,49420,"Public Sector & Education",2016,"Yakima, WA",10580,85100,NA,0.124324324324324,0.124324324324324,NA,NA,174.225
"13337",494202016,49420,"Health Sector",2016,"Yakima, WA",7000,85100,NA,0.082256169212691,0.082256169212691,NA,NA,174.225
"13338",494202016,49420,"STEM & Professions",2016,"Yakima, WA",7350,85100,NA,0.0863689776733255,0.0863689776733255,NA,NA,174.225
"13339",494202017,49420,"STEM & Professions",2017,"Yakima, WA",7600,89640,0.0229425616055889,0.0863689776733255,0.0847835787594824,0.001981525591082,0.0533552708896463,187.22
"13340",494202017,49420,"Service Sector",2017,"Yakima, WA",34630,89640,0.0128548052534285,0.380376028202115,0.38632307005801,0.00488965976561081,0.0533552708896463,187.22
"13341",494202017,49420,"Agriculture",2017,"Yakima, WA",5200,89640,0.0310994730546665,0.0614571092831962,0.0580098170459616,0.00191128371417046,0.0533552708896463,187.22
"13342",494202017,49420,"Skilled Trades",2017,"Yakima, WA",22490,89640,0.00866715011657236,0.257696827262045,0.250892458723784,0.00223349708644456,0.0533552708896463,187.22
"13343",494202017,49420,"Entertainment",2017,"Yakima, WA",680,89640,0.0226264950504542,0.00740305522914219,0.00758589915216421,0.000167505192500425,0.0533552708896463,187.22
"13344",494202017,49420,"Public Sector & Education",2017,"Yakima, WA",11240,89640,0.0158166487129007,0.124324324324324,0.125390450691655,0.00196639416430657,0.0533552708896463,187.22
"13345",494202017,49420,"Health Sector",2017,"Yakima, WA",7790,89640,0.0207224566218244,0.082256169212691,0.0869031682284694,0.00170454989838743,0.0533552708896463,187.22
"13346",494202018,49420,"STEM & Professions",2018,"Yakima, WA",8000,92880,0.0317612044610044,0.0863689776733255,0.0861326442721792,0.00274318275897041,-0.0843467588976905,205.9325
"13347",494202018,49420,"Entertainment",2018,"Yakima, WA",590,92880,0.0287237782725888,0.00740305522914219,0.00635228251507321,0.000212643716941609,-0.0843467588976905,205.9325
"13348",494202018,49420,"Health Sector",2018,"Yakima, WA",7870,92880,0.0125419517764624,0.082256169212691,0.0847329888027562,0.0010316529075821,-0.0843467588976905,205.9325
"13349",494202018,49420,"Service Sector",2018,"Yakima, WA",34730,92880,0.00772362603218774,0.380376028202115,0.373923341946598,0.00293788219344204,-0.0843467588976905,205.9325
"13350",494202018,49420,"Agriculture",2018,"Yakima, WA",5490,92880,0.0040131682081831,0.0614571092831962,0.059108527131783,0.000246637717142158,-0.0843467588976905,205.9325
"13351",494202018,49420,"Skilled Trades",2018,"Yakima, WA",13850,92880,0.0301776437171053,0.257696827262045,0.14911714039621,0.00777668304014242,-0.0843467588976905,205.9325
"13352",494202018,49420,"Public Sector & Education",2018,"Yakima, WA",11540,92880,0.01193265756871,0.124324324324324,0.124246339362618,0.00148351958962341,-0.0843467588976905,205.9325
"13353",494202019,49420,"Service Sector",2019,"Yakima, WA",31310,93570,-0.0713622426516318,0.380376028202115,0.334615795661002,-0.0271444864234233,0.140246131351285,222.315
"13354",494202019,49420,"Entertainment",2019,"Yakima, WA",660,93570,0.0248459233774963,0.00740305522914219,0.00705354280218019,0.00018393574298264,0.140246131351285,222.315
"13355",494202019,49420,"Health Sector",2019,"Yakima, WA",10520,93570,0.185588053275097,0.082256169212691,0.112429197392327,0.0152657623140503,0.140246131351285,222.315
"13356",494202019,49420,"Agriculture",2019,"Yakima, WA",5720,93570,0.00215470130843456,0.0614571092831962,0.0611307042855616,0.000132421713785109,0.140246131351285,222.315
"13357",494202019,49420,"Skilled Trades",2019,"Yakima, WA",25490,93570,0.0939050671882357,0.257696827262045,0.27241637276905,0.0241990378782375,0.140246131351285,222.315
"13358",494202019,49420,"STEM & Professions",2019,"Yakima, WA",8120,93570,0.0517212182193637,0.0863689776733255,0.0867799508389441,0.00446710874162542,0.140246131351285,222.315
"13359",494202019,49420,"Public Sector & Education",2019,"Yakima, WA",11760,93570,0.0174855599946808,0.124324324324324,0.125681308111574,0.00217388043177112,0.140246131351285,222.315
"13360",494202020,49420,"Health Sector",2020,"Yakima, WA",10190,90260,-0.00306783379536175,0.082256169212691,0.112896077996898,-0.000252348255787688,-0.0356913870485146,239.765
"13361",494202020,49420,"Public Sector & Education",2020,"Yakima, WA",11320,90260,-0.0388805625599318,0.124324324324324,0.125415466430312,-0.00483379966961314,-0.0356913870485146,239.765
"13362",494202020,49420,"Skilled Trades",2020,"Yakima, WA",24020,90260,-0.036701549289862,0.257696827262045,0.266120097496122,-0.00945787280759899,-0.0356913870485146,239.765
"13363",494202020,49420,"Service Sector",2020,"Yakima, WA",29000,90260,-0.091484161119391,0.380376028202115,0.321294039441613,-0.0347983818499963,-0.0356913870485146,239.765
"13364",494202020,49420,"Agriculture",2020,"Yakima, WA",6900,90260,-0.00738501807304001,0.0614571092831962,0.0764458231774873,-0.000453861862773199,-0.0356913870485146,239.765
"13365",494202020,49420,"STEM & Professions",2020,"Yakima, WA",8130,90260,0.0071636205321167,0.0863689776733255,0.090073122091735,0.000618714581798564,-0.0356913870485146,239.765
"13366",494202020,49420,"Entertainment",2020,"Yakima, WA",680,90260,-0.0767101665147507,0.00740305522914219,0.00753379126966541,-0.000567889599345393,-0.0356913870485146,239.765
"13367",494202021,49420,"STEM & Professions",2021,"Yakima, WA",8740,91060,0.0325001978974751,0.0863689776733255,0.09598067208434,0.00280700886658569,0.00886524822695036,277.0475
"13368",494202021,49420,"Entertainment",2021,"Yakima, WA",660,91060,-0.0526360144953709,0.00740305522914219,0.00724796837250165,-0.000389667322351159,0.00886524822695036,277.0475
"13369",494202021,49420,"Health Sector",2021,"Yakima, WA",8610,91060,0.00956382752566145,0.082256169212691,0.0945530419503624,0.0007866838152718,0.00886524822695036,277.0475
"13370",494202021,49420,"Service Sector",2021,"Yakima, WA",31690,91060,-0.0172770062185834,0.380376028202115,0.348012299582693,-0.00657175900464798,0.00886524822695036,277.0475
"13371",494202021,49420,"Skilled Trades",2021,"Yakima, WA",25460,91060,0.00741337255051196,0.257696827262045,0.279595870854382,0.00191040258557847,0.00886524822695036,277.0475
"13372",494202021,49420,"Agriculture",2021,"Yakima, WA",5050,91060,-0.0436980065923717,0.0614571092831962,0.055457939819899,-0.00268555316660522,0.00886524822695036,277.0475
"13373",494202021,49420,"Public Sector & Education",2021,"Yakima, WA",10830,91060,-0.0187419814472121,0.124324324324324,0.118932571930595,-0.00233008417992366,0.00886524822695036,277.0475
"13374",494202022,49420,"STEM & Professions",2022,"Yakima, WA",9360,95460,0.0662247524097581,0.0863689776733255,0.098051539912005,0.00571976416229991,0.0484402460456942,313.43
"13375",494202022,49420,"Skilled Trades",2022,"Yakima, WA",26310,95460,0.0545532311051754,0.257696827262045,0.27561282212445,0.0140581945726968,0.0484402460456942,313.43
"13376",494202022,49420,"Agriculture",2022,"Yakima, WA",4580,95460,-0.00114893477333158,0.0614571092831962,0.0479782107689084,-0.0000706102099239034,0.0484402460456942,313.43
"13377",494202022,49420,"Health Sector",2022,"Yakima, WA",11950,95460,0.0238117521050894,0.082256169212691,0.125183322857741,0.00195866351040688,0.0484402460456942,313.43
"13378",494202022,49420,"Entertainment",2022,"Yakima, WA",730,95460,0.0946765113294107,0.00740305522914219,0.00764718206578672,0.000700895442274133,0.0484402460456942,313.43
"13379",494202022,49420,"Service Sector",2022,"Yakima, WA",30830,95460,0.0339545750945277,0.380376028202115,0.322962497381102,0.0129155064137469,0.0484402460456942,313.43
"13380",494202022,49420,"Public Sector & Education",2022,"Yakima, WA",11690,95460,0.0281603793479505,0.124324324324324,0.122459668971297,0.00350102013515061,0.0484402460456942,313.43
"13381",494202023,49420,"Service Sector",2023,"Yakima, WA",31120,97050,0.0200442655873827,0.380376028202115,0.320659453889748,0.00762435813235697,0.0166579360921949,326.7625
"13382",494202023,49420,"Entertainment",2023,"Yakima, WA",740,97050,0.0470634671867563,0.00740305522914219,0.00762493560020608,0.000348413446858478,0.0166579360921949,326.7625
"13383",494202023,49420,"Agriculture",2023,"Yakima, WA",3800,97050,-0.0637242013934534,0.0614571092831962,0.039155074703761,-0.00391630520902187,0.0166579360921949,326.7625
"13384",494202023,49420,"Public Sector & Education",2023,"Yakima, WA",11860,97050,0.0325123686766651,0.124324324324324,0.122205048943843,0.00404207826790972,0.0166579360921949,326.7625
"13385",494202023,49420,"Skilled Trades",2023,"Yakima, WA",27680,97050,0.0169721648638749,0.257696827262045,0.285213807315817,0.00437367303718891,0.0166579360921949,326.7625
"13386",494202023,49420,"Health Sector",2023,"Yakima, WA",11680,97050,0.0303740898501228,0.082256169212691,0.120350334878928,0.00249845627439318,0.0166579360921949,326.7625
"13387",494202023,49420,"STEM & Professions",2023,"Yakima, WA",10160,97050,0.0352124839005986,0.0863689776733255,0.104688304997424,0.00304126623583313,0.0166579360921949,326.7625
"13388",496202016,49620,"Public Sector & Education",2016,"York-Hanover, PA",14480,179420,NA,0.0807044922528146,0.0807044922528146,NA,NA,162.9375
"13389",496202016,49620,"Health Sector",2016,"York-Hanover, PA",15910,179420,NA,0.0886746182142459,0.0886746182142459,NA,NA,162.9375
"13390",496202016,49620,"Skilled Trades",2016,"York-Hanover, PA",58090,179420,NA,0.323765466503177,0.323765466503177,NA,NA,162.9375
"13391",496202016,49620,"Agriculture",2016,"York-Hanover, PA",190,179420,NA,0.00105896778508527,0.00105896778508527,NA,NA,162.9375
"13392",496202016,49620,"STEM & Professions",2016,"York-Hanover, PA",20580,179420,NA,0.11470293166871,0.11470293166871,NA,NA,162.9375
"13393",496202016,49620,"Service Sector",2016,"York-Hanover, PA",69120,179420,NA,0.385241333184706,0.385241333184706,NA,NA,162.9375
"13394",496202016,49620,"Entertainment",2016,"York-Hanover, PA",1040,179420,NA,0.00579645524467729,0.00579645524467729,NA,NA,162.9375
"13395",496202017,49620,"Entertainment",2017,"York-Hanover, PA",1080,180080,0.0226264950504542,0.00579645524467729,0.005997334517992,0.00013115346590387,0.00379020121509392,169.35
"13396",496202017,49620,"Agriculture",2017,"York-Hanover, PA",210,180080,0.0310994730546665,0.00105896778508527,0.00116614837849845,0.0000329333400980194,0.00379020121509392,169.35
"13397",496202017,49620,"STEM & Professions",2017,"York-Hanover, PA",21780,180080,0.0229425616055889,0.11470293166871,0.120946246112839,0.00263157907615104,0.00379020121509392,169.35
"13398",496202017,49620,"Skilled Trades",2017,"York-Hanover, PA",56630,180080,0.00866715011657236,0.323765466503177,0.314471346068414,0.00280612390074511,0.00379020121509392,169.35
"13399",496202017,49620,"Public Sector & Education",2017,"York-Hanover, PA",15520,180080,0.0158166487129007,0.0807044922528146,0.0861839182585518,0.00127647460351579,0.00379020121509392,169.35
"13400",496202017,49620,"Service Sector",2017,"York-Hanover, PA",68770,180080,0.0128548052534285,0.385241333184706,0.381885828520657,0.00495220231366056,0.00379020121509392,169.35
"13401",496202017,49620,"Health Sector",2017,"York-Hanover, PA",16100,180080,0.0207224566218244,0.0886746182142459,0.0894047090182141,0.00183755592940155,0.00379020121509392,169.35
"13402",496202018,49620,"STEM & Professions",2018,"York-Hanover, PA",23730,181110,0.0317612044610044,0.11470293166871,0.131025343713765,0.00364310326500652,0.00571936254095175,174.2125
"13403",496202018,49620,"Service Sector",2018,"York-Hanover, PA",68220,181110,0.00772362603218774,0.385241333184706,0.376677157528574,0.00297545998966011,0.00571936254095175,174.2125
"13404",496202018,49620,"Skilled Trades",2018,"York-Hanover, PA",55940,181110,0.0301776437171053,0.323765466503177,0.308873060570924,0.00977047889603527,0.00571936254095175,174.2125
"13405",496202018,49620,"Public Sector & Education",2018,"York-Hanover, PA",15680,181110,0.01193265756871,0.0807044922528146,0.0865772182651427,0.00096301907030945,0.00571936254095175,174.2125
"13406",496202018,49620,"Agriculture",2018,"York-Hanover, PA",120,181110,0.0040131682081831,0.00105896778508527,0.000662580752029154,0.0000042498158485943,0.00571936254095175,174.2125
"13407",496202018,49620,"Entertainment",2018,"York-Hanover, PA",1070,181110,0.0287237782725888,0.00579645524467729,0.00590801170559329,0.000166496095215095,0.00571936254095175,174.2125
"13408",496202018,49620,"Health Sector",2018,"York-Hanover, PA",16360,181110,0.0125419517764624,0.0886746182142459,0.0903318425266413,0.00111215278543929,0.00571936254095175,174.2125
"13409",496202019,49620,"Entertainment",2019,"York-Hanover, PA",1300,182790,0.0248459233774963,0.00579645524467729,0.00711198643251819,0.000144018282870338,0.0092756183745583,181.3175
"13410",496202019,49620,"STEM & Professions",2019,"York-Hanover, PA",25530,182790,0.0517212182193637,0.11470293166871,0.139668472017069,0.00593257535923812,0.0092756183745583,181.3175
"13411",496202019,49620,"Service Sector",2019,"York-Hanover, PA",62800,182790,-0.0713622426516318,0.385241333184706,0.343563652278571,-0.0274916854981651,0.0092756183745583,181.3175
"13412",496202019,49620,"Agriculture",2019,"York-Hanover, PA",110,182790,0.00215470130843456,0.00105896778508527,0.000601783467366924,0.00000228175927211329,0.0092756183745583,181.3175
"13413",496202019,49620,"Public Sector & Education",2019,"York-Hanover, PA",14960,182790,0.0174855599946808,0.0807044922528146,0.0818425515619016,0.00141116324112684,0.0092756183745583,181.3175
"13414",496202019,49620,"Health Sector",2019,"York-Hanover, PA",18630,182790,0.185588053275097,0.0886746182142459,0.10192023633678,0.0164569497692944,0.0092756183745583,181.3175
"13415",496202019,49620,"Skilled Trades",2019,"York-Hanover, PA",59470,182790,0.0939050671882357,0.323765466503177,0.325346025493736,0.0304032178852113,0.0092756183745583,181.3175
"13416",496202020,49620,"Health Sector",2020,"York-Hanover, PA",18640,170960,-0.00306783379536175,0.0886746182142459,0.109031352363126,-0.000272038990548464,-0.0646608315098468,190.41
"13417",496202020,49620,"Agriculture",2020,"York-Hanover, PA",100,170960,-0.00738501807304001,0.00105896778508527,0.000584932147870847,-0.0000078204962316219,-0.0646608315098468,190.41
"13418",496202020,49620,"Skilled Trades",2020,"York-Hanover, PA",57330,170960,-0.036701549289862,0.323765466503177,0.335341600374357,-0.0118826942272215,-0.0646608315098468,190.41
"13419",496202020,49620,"STEM & Professions",2020,"York-Hanover, PA",23990,170960,0.0071636205321167,0.11470293166871,0.140325222274216,0.000821688276395952,-0.0646608315098468,190.41
"13420",496202020,49620,"Public Sector & Education",2020,"York-Hanover, PA",13700,170960,-0.0388805625599318,0.0807044922528146,0.080135704258306,-0.00313783605990309,-0.0646608315098468,190.41
